опюия кхяр;;;;;;;;;;;
"ннн ""лнрнпкюим""";;;;;;;;;;;
12.03.15;;;;;;;;;;;
;;;;;;;;;;;
йНД;йНД 2;лНДЕКЭ;мЮХЛЕМНБЮМХЕ РНБЮПНБ;аПЩМД;яРПЮМЮ ОПНХГБНДХРЕКЭ;йНКХВЕЯРБН;лХМ. ЙНКХВЕЯРБН;аЮГНБЮЪ ЖЕМЮ ГЮ 1ЬР.;жЕМЮ ЯН ЯЙХДЙНИ -20%;"жЕМЮ ЯН
ЯЙХДЙНИ -25%";юКЭР.МНЛЕПЮ
1610533158; ;MUSSO/KOR/REX GAS;йнкоювнй люякняз╗лмши;SSANGYONG;йнпеъ, пеяосакхйю;2;1;64,35;51,48;48,26;
3020008322; ;REXTON 2.3 GAS;йнпгхмю яжеокемхъ;SSANGYONG;йнпеъ, пеяосакхйю;1;1;3 522,35;2 817,88;2 641,76;
4131101000; ;REXTON/MUSSO/KORANDO;йпеярнбхмю йюпдюммнцн  бюкю;SSANGYONG;йнпеъ, пеяосакхйю;2;1;1 141,40;913,12;856,05;
6652232004; ;REXTON 2.0DSL (2011-)/KYRON 2.0-2.7DSL (2011-)/ACTYON 2.0 (2011-)/ACTN SPORTS;йпнмьреим дбхцюрекъ кебши;SSANGYONG;йнпеъ, пеяосакхйю;1;1;1 207,05;965,64;905,29;
1612234604; ;ACTYON 2.3GAS (2006-)/ACTYON SPORTS I/II/KYRON (2007-);йпнмьреим дбхцюрекъ кебши;SSANGYONG;йнпеъ, пеяосакхйю;2;1;1 470,30;1 176,24;1 102,73;
6652232304; ;REXTON 2.0DSL (2011-)/KYRON 2.0-2.7DSL (2007-)/ACTYON (2007-)/ACTN SPORTS I/II;йпнмьреим дбхцюрекъ опюбши;SSANGYONG;йнпеъ, пеяосакхйю;1;1;1 829,75;1 463,80;1 372,31;
0000000657; ;ALL SSANGYONG;люякн лнрнпмне яхмрерхвеяйне DIESEL/GASOLINE 5W-30, 1L;SSANGYONG;йнпеъ, пеяосакхйю;6;1;735,80;588,64;551,85;
8611009002; ;KYRON;лнрнп ярейкннвхярхрекъ;SSANGYONG;йнпеъ, пеяосакхйю;2;1;3 375,45;2 700,36;2 531,59;
8320134101; ;ACTYON NEW (2010-);мюйкюдйю орт кебюъ;SSANGYONG;йнпеъ, пеяосакхйю;3;1;194,35;155,48;145,76;
8320234101; ;ACTYON NEW (2010-);мюйкюдйю орт опюбюъ;SSANGYONG;йнпеъ, пеяосакхйю;3;1;170,30;136,24;127,73;
2073034200; ;ACTYON NEW A/T (10.2012-);нонпю дбхцюрекъ оепедмъъ;SSANGYONG;йнпеъ, пеяосакхйю;5;1;1 557,40;1 245,92;1 168,05;
4593509002; ;REXTON/KYRON;нонпю ьюпнбюъ бепумъъ;SSANGYONG;йнпеъ, пеяосакхйю;1;1;807,30;645,84;605,48;
4454109005; ;KYRON (09.2006-);нонпю ьюпнбюъ оепедмъъ мхфмъъ;SSANGYONG;йнпеъ, пеяосакхйю;1;1;1 043,90;835,12;782,93;
4431834000; ;ACTYON NEW (08.2010-);нранимхй юлнпрхгюрнпю оепедмецн;SSANGYONG;йнпеъ, пеяосакхйю;28;1;1 246,05;996,84;934,54;
4521008000; ;REXTON/KYRON/ACTYON;нранимхй гюдмецн  юлнпрхгюрнпю;SSANGYONG;йнпеъ, пеяосакхйю;15;1;771,55;617,24;578,66;
8390108B00; ;REXTON (2006-)/KYRON (2007-);нрпюфюрекэ б аюлоеп гюдмхи кебши;SSANGYONG;йнпеъ, пеяосакхйю;1;1;144,30;115,44;108,23;
8591034250; ;ACTYON NEW (2010-);оепейкчвюрекэ яберю я орт +AUTO;SSANGYONG;йнпеъ, пеяосакхйю;1;1;1 500,20;1 200,16;1 125,15;
7891834000; ;ACTYON NEW (2010-);онбрнпхрекэ онбнпнрю б кебне гепйюкн;SSANGYONG;йнпеъ, пеяосакхйю;9;1;1 805,05;1 444,04;1 353,79;
3193005001; ;ACTYON (2005-)/KYRON (2005-)/REXTON (2001-)/RODIUS (2003-);ондсьйю дбхцюрекъ;SSANGYONG;йнпеъ, пеяосакхйю;4;1;1 464,45;1 171,56;1 098,34;
3032005011; ;MUSSO/KOR;ондьхомхй бшфхлмни;SSANGYONG;йнпеъ, пеяосакхйю;2;1;1 690,65;1 352,52;1 267,99;
4363005600; ;MUSSO/KOR/REX;ондьхомхй дхттепемжхюкю оепедмецн лнярю;SSANGYONG;йнпеъ, пеяосакхйю;1;1;1 446,90;1 157,52;1 085,18;
4432434000; ;ACTYON NEW (08.2010-);ондьхомхй нонпмши оепедмецн юлнпрхгюрнпю;SSANGYONG;йнпеъ, пеяосакхйю;9;1;1 756,30;1 405,04;1 317,23;
6619804902; ;ISTANA;ондьхомхй оепедмеи ярсохжш;SSANGYONG;йнпеъ, пеяосакхйю;1;1;5 455,45;4 364,36;4 091,59;
4143103210; ;MUSSO/KOR/REX;ондьхомхй оепедмеи ярсохжш бмсрпеммхи;SSANGYONG;йнпеъ, пеяосакхйю;7;1;1 337,05;1 069,64;1 002,79;
6641420780; ;KYRON XDI 2.0;опнйкюдйю бшосяймнцн йнккейрнпю;SSANGYONG;йнпеъ, пеяосакхйю;18;1;413,40;330,72;310,05;
1610163321; ;MUSSO/KORANDO/REXTON/KYRON 2.3;опнйкюдйю йкюоюммни йпшьйх;SSANGYONG;йнпеъ, пеяосакхйю;14;1;414,05;331,24;310,54;
6710160321; ;ACTYON NEW (07.2011-);опнйкюдйю йкюоюммни йпшьйх;SSANGYONG;йнпеъ, пеяосакхйю;19;1;757,25;605,80;567,94;
4432308000; ;REXTON;ошкэмхй оепедмецн юлнпрхгюрнпю;SSANGYONG;йнпеъ, пеяосакхйю;3;1;488,80;391,04;366,60;
4431634000; ;ACTYON NEW (08.2010-);ошкэмхй оепедмецн юлнпрхгюрнпю;SSANGYONG;йнпеъ, пеяосакхйю;12;1;528,45;422,76;396,34;
466KT08000; ;REXTON/KYRON/ACTYON;ошкэмхй пскебни пеийх;SSANGYONG;йнпеъ, пеяосакхйю;8;1;402,35;321,88;301,76;
413ST09000; ;REXTON 2.0-2.7DSL/3.2GAS (2006-)/KYRON 2.0-2.3 (2005-)/ACTYON (2006-)/ACTN SPORTS I/II;ошкэмхй ьпсяю бмсрпеммецн;SSANGYONG;йнпеъ, пеяосакхйю;4;1;1 656,85;1 325,48;1 242,64;
413ST09010; ;REXTON (2006-)/KYRON (2005-)/ACTYON (2006-)/ACTN SPOTRS I/II;ошкэмхй ьпсяю мюпсфмецн;SSANGYONG;йнпеъ, пеяосакхйю;9;1;1 537,25;1 229,80;1 152,94;
413ST31010; ;ACTYON (03.2006-);ошкэмхй ьпсяю мюпсфмецн;SSANGYONG;йнпеъ, пеяосакхйю;10;1;1 325,35;1 060,28;994,01;
413ST08012; ;REXTON 2.7DSL/2.3-3.2GAS (02.2002-);ошкэмхй ьпсяю мюпсфмецн б яанпе (4WD);SSANGYONG;йнпеъ, пеяосакхйю;10;1;481,65;385,32;361,24;
6840009001; ;ACTYON (02.2007-)/ACTN SPORTS/KYRON;пAдхюрнп йнмдхжхнмепю;SSANGYONG;йнпеъ, пеяосакхйю;2;1;15 999,75;12 799,80;11 999,81;
7871334300; ;ACTYON (07.2013-);пюлйю ор тюпш кебни;SSANGYONG;йнпеъ, пеяосакхйю;6;1;313,95;251,16;235,46;
7871434000; ;ACTYON (-07.2013);пюлйю ор тюпш опюбни;SSANGYONG;йнпеъ, пеяосакхйю;2;1;275,60;220,48;206,70;
7871434300; ;ACTYON (07.2013-);пюлйю ор тюпш опюбни;SSANGYONG;йнпеъ, пеяосакхйю;5;1;308,75;247,00;231,56;
6712001110; ;ACTYON NEW (2010-)/ACTN SPORTS II (2012-)/REXTON (2012-)/RODIUS (2012-);пнкхй мюръфхрекъ опхбндмнцн пелмъ;SSANGYONG;йнпеъ, пеяосакхйю;8;1;1 081,60;865,28;811,20;
6712000210; ;ACTYON NEW (2010-)/ACTN SPORTS II (2012-)/REXTON (2012-)/RODIUS (2012-);пнкхй опхбндмнцн пелмъ;SSANGYONG;йнпеъ, пеяосакхйю;6;1;1 149,85;919,88;862,39;
6642000010; ;ACTYON/KYRON (06.2006-);пнкхй опхбндмнцн пелмъ;SSANGYONG;йнпеъ, пеяосакхйю;3;1;775,45;620,36;581,59;
4541034000; ;ACTYON NEW (2010-);пшвюц гюдмхи оноепевмши бепумхи кебши;SSANGYONG;йнпеъ, пеяосакхйю;3;1;973,70;778,96;730,28;
4552034000; ;ACTYON NEW (08.2010-);пшвюц гюдмхи опнднкэмши опюбши;SSANGYONG;йнпеъ, пеяосакхйю;3;1;1 049,75;839,80;787,31;
4451034005; ;ACTYON NEW (03.2012-);пшвюц оепедмхи мхфмхи кебши (A/T);SSANGYONG;йнпеъ, пеяосакхйю;1;1;4 616,30;3 693,04;3 462,23;
4451034010; ;ACTYON NEW (04.2011-);пшвюц оепедмхи мхфмхи кебши (M/T);SSANGYONG;йнпеъ, пеяосакхйю;3;1;3 545,75;2 836,60;2 659,31;
4452034005; ;ACTYON NEW (03.2012-);пшвюц оепедмхи мхфмхи опюбши (A/T);SSANGYONG;йнпеъ, пеяосакхйю;2;1;4 086,55;3 269,24;3 064,91;
4452034010; ;ACTYON NEW (03.2012-);пшвюц оепедмхи мхфмхи опюбши (M/T);SSANGYONG;йнпеъ, пеяосакхйю;3;1;3 851,25;3 081,00;2 888,44;
4544008000; ;REXTON;яюикемракнй гюдмецн бепумецн х опнднкэмнцн пшвюцю;SSANGYONG;йнпеъ, пеяосакхйю;2;1;269,10;215,28;201,83;
4562105000; ;MUSSO/KOR/REX;яюикемракнй гюдмецн оноепевмнцн пшвюцю;SSANGYONG;йнпеъ, пеяосакхйю;2;1;271,70;217,36;203,78;
4554009000; ;REXTON/KYRON/ACTYON;яюикемракнй гюдмецн опнднкэмнцн пшвюцю;SSANGYONG;йнпеъ, пеяосакхйю;16;1;296,40;237,12;222,30;
4561234000; ;ACTYON NEW (08.2010-);яюикемракнй гюдмеи ондбеяйх;SSANGYONG;йнпеъ, пеяосакхйю;3;1;270,40;216,32;202,80;
4543011000; ;ACTYON NEW (08.2010-)/REXTON/KYRON;яюикемракнй гюдмеи ондбеяйх;SSANGYONG;йнпеъ, пеяосакхйю;4;1;206,05;164,84;154,54;
4455209003; ;ACTYON (01.2013-)/KYRON (2012-);яюикемракнй оепедмецн бепумецн пшвюцю;SSANGYONG;йнпеъ, пеяосакхйю;9;1;403,65;322,92;302,74;
4455005001; ;MUSSO/KOR;яюикемракнй оепедмецн мхфмецн пшвюцю;SSANGYONG;йнпеъ, пеяосакхйю;2;1;231,40;185,12;173,55;
4455309013; ;ACTYON (01.2013-)/SPORTS/REXTON/KYRON;яюикемракнй оепедмецн мхфмецн пшвюцю гюдмхи;SSANGYONG;йнпеъ, пеяосакхйю;65;1;406,90;325,52;305,18;
4451508001; ;REXTON;яюикемракнй оепедмецн мхфмецн пшвюцю оепедмхи;SSANGYONG;йнпеъ, пеяосакхйю;6;1;247,00;197,60;185,25;
4454034002; ;ACTYON NEW (03.2012-);яюикемракнй оепедмецн опюбнцн пшвюцю оепедмхи;SSANGYONG;йнпеъ, пеяосакхйю;25;1;800,15;640,12;600,11;
6619973147; ;REXTON 2.0-2.7 (06.2005-)/KYRON (2005-)/ACTYON (2006-)/ACTN SPORTS I/II/RODIUS (2005-)/KORANDO/ISTAN;яюкэмхй йнкембюкю гюдмхи;SSANGYONG;йнпеъ, пеяосакхйю;1;1;456,95;365,56;342,71;
66115931A1; ;MUSSO/KOR/REX ALL DSL;ябевю мюйюкхбюмхъ;SSANGYONG;йнпеъ, пеяосакхйю;10;1;1 149,85;919,88;862,39;
1721513001; ;ACTYON NEW 2.0 GAS (02.2012-);ярюпреп;SSANGYONG;йнпеъ, пеяосакхйю;2;1;11 097,45;8 877,96;8 323,09;
6711510201; ;ACTYON NEW 2.0 DSL (12.2011-)/SPORTS/REXTON/RODIUS;ярюпреп;SSANGYONG;йнпеъ, пеяосакхйю;1;1;9 226,10;7 380,88;6 919,58;
4575009001; ;REXTON (-02.2006)/KYRON;ярнийю гюдмецн ярюахкхгюрнпю кебюъ;SSANGYONG;йнпеъ, пеяосакхйю;4;1;609,70;487,76;457,28;
4475008001; ;REXTON (02.2003-02.2006);ярнийю оепедмецн ярюахкхгюрнпю кебюъ;SSANGYONG;йнпеъ, пеяосакхйю;4;1;804,05;643,24;603,04;
4475109000; ;REXTON (02.2006-)/KYRON;ярнийю оепедмецн ярюахкхгюрнпю кебюъ;SSANGYONG;йнпеъ, пеяосакхйю;2;1;532,35;425,88;399,26;
4475508000; ;REXTON (02.2003-02.2006);ярнийю оепедмецн ярюахкхгюрнпю опюбюъ;SSANGYONG;йнпеъ, пеяосакхйю;2;1;863,85;691,08;647,89;
4475209000; ;REXTON (02.2006-)/KYRON;ярнийю оепедмецн ярюахкхгюрнпю опюбюъ;SSANGYONG;йнпеъ, пеяосакхйю;2;1;532,35;425,88;399,26;
4242034000; ;ACTYON NEW (2010-);ярсохжю гюдмъъ;SSANGYONG;йнпеъ, пеяосакхйю;7;1;5 471,05;4 376,84;4 103,29;
41421090A0; ;REXTON (02.2006-)/KYRON;ярсохжю гюдмъъ;SSANGYONG;йнпеъ, пеяосакхйю;6;1;1 271,40;1 017,12;953,55;
4142009705; ;KYRON (06.2013-);ярсохжю оепедмъъ AWD;SSANGYONG;йнпеъ, пеяосакхйю;1;1;13 928,85;11 143,08;10 446,64;
4142009405; ;ACTYON NEW AWD (05.2013-);ярсохжю оепедмъъ б яанпе;SSANGYONG;йнпеъ, пеяосакхйю;1;1;14 128,40;11 302,72;10 596,30;
30A0008460; ;REXTON 2.7 DSL (2008-);яжеокемхе б яанпе;SSANGYONG;йнпеъ, пеяосакхйю;1;1;7 785,70;6 228,56;5 839,28;
8310534100; ;ACTYON NEW (07.2013-);тюпю кебюъ онд йнппейрнп;SSANGYONG;йнпеъ, пеяосакхйю;1;1;25 872,60;20 698,08;19 404,45;
8310634100; ;ACTYON NEW (07.2013-);тюпю опюбюъ онд йнппейрнп;SSANGYONG;йнпеъ, пеяосакхйю;1;1;25 865,45;20 692,36;19 399,09;
8320134001; ;ACTYON (-07.2013);тюпю опнрхбнрслюммюъ кебюъ;SSANGYONG;йнпеъ, пеяосакхйю;7;1;1 778,40;1 422,72;1 333,80;
8320108522; ;REXTON (2004-);тюпю опнрхбнрслюммюъ кебюъ;SSANGYONG;йнпеъ, пеяосакхйю;1;1;1 571,70;1 257,36;1 178,78;
8320134050; ;ACTYON (07.2013-);тюпю опнрхбнрслюммюъ кебюъ;SSANGYONG;йнпеъ, пеяосакхйю;2;1;2 128,75;1 703,00;1 596,56;
8320234001; ;ACTYON (-07.2013);тюпю опнрхбнрслюммюъ опюбюъ;SSANGYONG;йнпеъ, пеяосакхйю;6;1;1 994,20;1 595,36;1 495,65;
8320208B01; ;REXTON (02.2006-);тюпю опнрхбнрслюммюъ опюбюъ;SSANGYONG;йнпеъ, пеяосакхйю;1;1;2 857,40;2 285,92;2 143,05;
2314034101; ;ACTYON NEW;тхкэрп бнгдсьмши;SSANGYONG;йнпеъ, пеяосакхйю;138;1;458,25;366,60;343,69;
2319009001; ;KYRON 2.0/2.3/2.7/3.2/ACTYON/ACTYON SPORTS I/II;тхкэрп бнгдсьмши;SSANGYONG;йнпеъ, пеяосакхйю;5;1;710,45;568,36;532,84;
2319008040; ;REXTON GAS;тхкэрп бнгдсьмши аемгхм;SSANGYONG;йнпеъ, пеяосакхйю;20;1;449,80;359,84;337,35;
2319008403; ;REXTON 2.0/2.7 DSL;тхкэрп бнгдсьмши дхгекэ;SSANGYONG;йнпеъ, пеяосакхйю;12;1;556,40;445,12;417,30;
6711803009; ;ACTYON NEW;тхкэрп люякъмши;SSANGYONG;йнпеъ, пеяосакхйю;89;1;555,75;444,60;416,81;
1621803009; ;MUSSO/KOR/REX ALL GAS/XDI 270/KYRON 2.0;тхкэрп люякъмши;SSANGYONG;йнпеъ, пеяосакхйю;63;1;412,75;330,20;309,56;
1402770095; ;REXTON XDI 270/KYRON;тхкэрп люякъмши юйоо;SSANGYONG;йнпеъ, пеяосакхйю;1;1;2 411,50;1 929,20;1 808,63;
6811634000; ;ACTYON II (08.2010-);тхкэрп яюкнммши;SSANGYONG;йнпеъ, пеяосакхйю;29;1;943,15;754,52;707,36;
2240034301; ;ACTYON NEW (2012-);тхкэрп рнокхбмши;SSANGYONG;йнпеъ, пеяосакхйю;3;1;2 535,65;2 028,52;1 901,74;
2241005040; ;MUSSO/KORANDO 2.0/2.3/3.2;тхкэрп рнокхбмши;SSANGYONG;йнпеъ, пеяосакхйю;5;1;788,45;630,76;591,34;
2247034000; ;ACTYON NEW/KOR;тхкэрп рнокхбмши б яанпе;SSANGYONG;йнпеъ, пеяосакхйю;7;1;4 535,70;3 628,56;3 401,78;
6610903055; ;MUSSO/KOR/REX/IST ALL DSL;тхкэрп рнокхбмши дхгекэ;SSANGYONG;йнпеъ, пеяосакхйю;3;1;435,50;348,40;326,63;
8390234000; ;ACTYON NEW (2010-);тнмюпэ - нрпюфюрекэ б аюлоепе;SSANGYONG;йнпеъ, пеяосакхйю;1;1;143,00;114,40;107,25;
8390134000; ;ACTYON NEW (2010-);тнмюпэ - нрпюфюрекэ б аюлоепе кебши;SSANGYONG;йнпеъ, пеяосакхйю;1;1;135,20;108,16;101,40;
8386131002; ;ACTYON (07.2006-12.2012);тнмюпэ опнрхбнрслюммши гюдмхи кебши;SSANGYONG;йнпеъ, пеяосакхйю;1;1;514,15;411,32;385,61;
8386231002; ;ACTYON (07.2006-12.2012);тнмюпэ опнрхбнрслюммши гюдмхи опюбши;SSANGYONG;йнпеъ, пеяосакхйю;1;1;692,90;554,32;519,68;
KCO0190CG;0K24N41920;SPECTRA/SEPHIA II/SHUMA II/MENTOR II/CARENS;жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;10;1;1 040,00;832,00;728,00;
KAO0980;417004H100;STAREX/H-1 2.4/2.5 (2007-);жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;5;1;971,75;777,40;680,23;
KAC1070;416004H100;H-1 (2007-);жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;3;1;1 766,70;1 413,36;1 236,69;
11O0869;4171039001;SPORTAGE II/III 2.0 TCI/MAGENTIS/SONATA EF/CERATO/ELANTRA XD/MATRIX/iX35 2.0;жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;1;1;727,35;581,88;509,15;
11O0080;4171022650;ACCENT (1996-);жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;3;1;986,70;789,36;690,69;
KAO0628;417004B000;PORTER/H-100;жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;5;1;897,00;717,60;627,90;
13O0214CG;0K01141920B;SPORTAGE (-2002);жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;6;1;1 170,00;936,00;819,00;
KAO0950;4171039020;MAGENTIS/SONATA EF/CERATO/ELANTRA XD/MATRIX/SPORTAGE II 2.0 TCI;жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;2;1;792,35;633,88;554,65;
13O0185;417102Z000;SPECTRA/SEPHIA I/II/SHUMA 1.5 (-08.2001);жхкхмдп яжеокемхъ;TCIC;йнпеъ, пеяосакхйю;1;1;781,95;625,56;547,37;
KAC0507;416004A000;H-1 (-2005);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;2;1;1 053,65;842,92;737,56;
KAC1050;4161026000;SANTA FE 2.0/2.4 (2000-);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;4;1;1 428,70;1 142,96;1 000,09;
KAC1030;416102E000;TUCSON (-04.2005);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;4;1;935,35;748,28;654,75;
KAC1080CG;416102D500;ELANTRA XD (11.2004-);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;5;1;1 591,85;1 273,48;1 114,30;
11C0207;4161022060;ACCENT (1997-);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;1;1;1 411,15;1 128,92;987,81;
KAC0660;4161022050;ACCENT (-1997);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;4;1;1 413,10;1 130,48;989,17;
KAC1000;416101G000;RIO (2005-);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;5;1;886,60;709,28;620,62;
13C0269;0K9A241990B;CLARUS I/II;жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;4;1;1 428,70;1 142,96;1 000,09;
KAC0957;416004B001;PORTER/H-100 (1996-);жхкхмдп яжеокемхъ цкюбмши;TCIC;йнпеъ, пеяосакхйю;10;1;825,50;660,40;577,85;
KCB0011;0K01143400A;SPORTAGE;жхкхмдп рнплнгмни цкюбмши;TCIC;йнпеъ, пеяосакхйю;1;1;3 110,25;2 488,20;2 177,18;
11B0070;5911043010;PORTER/H-100;жхкхмдп рнплнгмни цкюбмши аег юая;TCIC;йнпеъ, пеяосакхйю;2;1;2 907,45;2 325,96;2 035,22;
CCR0030;CA01005610;PICANTO (2004-);жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;2;1;520,00;416,00;364,00;
KAR1280;583304H000;STAREX/H-1 (2007-);жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;4;1;965,90;772,72;676,13;
CCR0010;583301G000;VERNA (2006-)/RIO (2005-);жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;6;1;846,30;677,04;592,41;
CCR0020;58330FD200;RIO II;жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;2;1;777,40;621,92;544,18;
16R1917CG;96518606;MATIZ I/II;жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;9;1;771,55;617,24;540,09;
KCR0397CG;0K04526610A;SPORTAGE (1998-);жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;7;1;1 053,00;842,40;737,10;
13R0322CG;0K55226610;CARNIVAL;жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;6;1;994,50;795,60;696,15;
12R0480CG;90235422;ESPERO/LANOS;жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;9;1;764,40;611,52;535,08;
12R0157CG;90235420;NEXIA;жхкхмдп рнплнгмни гюдмхи;TCIC;йнпеъ, пеяосакхйю;8;1;607,10;485,68;424,97;
KAR1250;583205H601;HD 35/45/65/72/75/78 (2007-)/COUNTY;жхкхмдп рнплнгмни гюдмхи кебши;TCIC;йнпеъ, пеяосакхйю;4;1;4 399,85;3 519,88;3 079,90;
KAR1005CG;5832045001;HD 35/45/65/72/75/78 (2010-)/COUNTY;жхкхмдп рнплнгмни гюдмхи кебши;TCIC;йнпеъ, пеяосакхйю;2;1;2 494,70;1 995,76;1 746,29;
KAR1230;583204F000;H-100 (2004-);жхкхмдп рнплнгмни гюдмхи кебши;TCIC;йнпеъ, пеяосакхйю;4;1;770,25;616,20;539,18;
KAR1140CG;583303A000;SANTA FE 2.0-2.4 (2000-)/TRAJET;жхкхмдп рнплнгмни гюдмхи кебши;TCIC;йнпеъ, пеяосакхйю;5;1;932,10;745,68;652,47;
11R0631CG;5832044500;H-100;жхкхмдп рнплнгмни гюдмхи кебши;TCIC;йнпеъ, пеяосакхйю;10;1;814,45;651,56;570,12;
11R0515CG;5833028000;LANTRA/SONATA;жхкхмдп рнплнгмни гюдмхи кебши;TCIC;йнпеъ, пеяосакхйю;3;1;528,45;422,76;369,92;
KAR1029CG;5833025000;ACCENT/VERNA/ELANTRA/MATRIX;жхкхмдп рнплнгмни гюдмхи кебши;TCIC;йнпеъ, пеяосакхйю;9;1;843,05;674,44;590,14;
KAT1250;584205H601;HD 35/45/65/72/75/78 (2007-)/COUNTY;жхкхмдп рнплнгмни гюдмхи опюбши;TCIC;йнпеъ, пеяосакхйю;4;1;4 764,50;3 811,60;3 335,15;
KAT1260;584305K500;HD 35/45/65/72/75/78 (2004-)/COUNTY;жхкхмдп рнплнгмни гюдмхи опюбши;TCIC;йнпеъ, пеяосакхйю;4;1;2 871,70;2 297,36;2 010,19;
KAT0681CG;5842045001;HD 35/45/65/72/75/78 (2010-)/COUNTY;жхкхмдп рнплнгмни гюдмхи опюбши;TCIC;йнпеъ, пеяосакхйю;5;1;2 795,00;2 236,00;1 956,50;
KAT0070;584204F000;H-100 (2004-);жхкхмдп рнплнгмни гюдмхи опюбши;TCIC;йнпеъ, пеяосакхйю;4;1;770,25;616,20;539,18;
KAR1150CG;583803A000;SANTA FE 2.0-2.4 (2000-)/TRAJET;жхкхмдп рнплнгмни гюдмхи опюбши;TCIC;йнпеъ, пеяосакхйю;5;1;932,10;745,68;652,47;
13T0205;AA10026610;PREGIO/TOWNER (1999-);жхкхмдп рнплнгмни гюдмхи опюбши;TCIC;йнпеъ, пеяосакхйю;5;1;314,60;251,68;220,22;
